relative_path,root,dir,name,ext,size_bytes,modified_at,is_code,is_cache,is_vendor_ultralytics,in_source_scope,loc,case_hint,variant_hint,is_output_key_artifact
output/codex_reports/front_002_full_pose020_hybrid/actions.behavior.semantic.jsonl,output,output/codex_reports/front_002_full_pose020_hybrid,actions.behavior.semantic.jsonl,.jsonl,27000,2026-04-30 13:57:56,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/actions.behavior.semantic.report.json,output,output/codex_reports/front_002_full_pose020_hybrid,actions.behavior.semantic.report.json,.json,530,2026-04-30 13:57:56,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/actions.behavior_aug.jsonl,output,output/codex_reports/front_002_full_pose020_hybrid,actions.behavior_aug.jsonl,.jsonl,14013,2026-04-30 13:57:57,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/actions.fusion_v2.jsonl,output,output/codex_reports/front_002_full_pose020_hybrid,actions.fusion_v2.jsonl,.jsonl,77615,2026-04-30 13:57:57,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/actions.fusion_v2.report.json,output,output/codex_reports/front_002_full_pose020_hybrid,actions.fusion_v2.report.json,.json,831,2026-04-30 13:57:57,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/actions.jsonl,output,output/codex_reports/front_002_full_pose020_hybrid,actions.jsonl,.jsonl,12547,2026-04-30 13:57:41,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/actions.raw.jsonl,output,output/codex_reports/front_002_full_pose020_hybrid,actions.raw.jsonl,.jsonl,6343,2026-04-30 13:57:41,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/align_multimodal.json,output,output/codex_reports/front_002_full_pose020_hybrid,align_multimodal.json,.json,36499,2026-04-30 14:00:21,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/asr_audio_16k.wav,output,output/codex_reports/front_002_full_pose020_hybrid,asr_audio_16k.wav,.wav,243790,2026-04-30 13:58:05,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/asr_quality_report.json,output,output/codex_reports/front_002_full_pose020_hybrid,asr_quality_report.json,.json,922,2026-04-30 13:58:11,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/behavior_det.jsonl,output,output/codex_reports/front_002_full_pose020_hybrid,behavior_det.jsonl,.jsonl,1132788,2026-04-30 13:57:50,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/behavior_det.semantic.jsonl,output,output/codex_reports/front_002_full_pose020_hybrid,behavior_det.semantic.jsonl,.jsonl,3198286,2026-04-30 13:57:51,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/behavior_det.semantic.report.json,output,output/codex_reports/front_002_full_pose020_hybrid,behavior_det.semantic.report.json,.json,715,2026-04-30 13:57:51,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/behavior_unmatched.jsonl,output,output/codex_reports/front_002_full_pose020_hybrid,behavior_unmatched.jsonl,.jsonl,4270474,2026-04-30 13:57:55,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/embeddings.pkl,output,output/codex_reports/front_002_full_pose020_hybrid,embeddings.pkl,.pkl,5,2026-04-30 13:57:41,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/event_queries.fusion_v2.jsonl,output,output/codex_reports/front_002_full_pose020_hybrid,event_queries.fusion_v2.jsonl,.jsonl,1984,2026-04-30 14:00:21,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/event_queries.fusion_v2.report.json,output,output/codex_reports/front_002_full_pose020_hybrid,event_queries.fusion_v2.report.json,.json,782,2026-04-30 14:00:21,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/event_queries.jsonl,output,output/codex_reports/front_002_full_pose020_hybrid,event_queries.jsonl,.jsonl,1984,2026-04-30 13:58:12,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/event_queries.visual_fallback.jsonl,output,output/codex_reports/front_002_full_pose020_hybrid,event_queries.visual_fallback.jsonl,.jsonl,0,2026-04-30 14:00:21,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/front_002_pose020_fusion_frame0.jpg,output,output/codex_reports/front_002_full_pose020_hybrid,front_002_pose020_fusion_frame0.jpg,.jpg,99123,2026-04-30 14:02:15,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/front_002_pose020_step01_frame0.jpg,output,output/codex_reports/front_002_full_pose020_hybrid,front_002_pose020_step01_frame0.jpg,.jpg,103958,2026-04-30 14:02:15,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/front_002_pose020_step01_vs_fusion_frame0.jpg,output,output/codex_reports/front_002_full_pose020_hybrid,front_002_pose020_step01_vs_fusion_frame0.jpg,.jpg,270566,2026-04-30 14:02:15,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/fusion_contract_report.json,output,output/codex_reports/front_002_full_pose020_hybrid,fusion_contract_report.json,.json,2737,2026-04-30 14:00:31,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/objects.jsonl,output,output/codex_reports/front_002_full_pose020_hybrid,objects.jsonl,.jsonl,343643,2026-04-30 13:57:35,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/objects.semantic.jsonl,output,output/codex_reports/front_002_full_pose020_hybrid,objects.semantic.jsonl,.jsonl,607186,2026-04-30 13:57:36,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/objects.semantic.report.json,output,output/codex_reports/front_002_full_pose020_hybrid,objects.semantic.report.json,.json,418,2026-04-30 13:57:36,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/per_person_sequences.json,output,output/codex_reports/front_002_full_pose020_hybrid,per_person_sequences.json,.json,70258,2026-04-30 14:00:24,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/pipeline_contract_v2_report.json,output,output/codex_reports/front_002_full_pose020_hybrid,pipeline_contract_v2_report.json,.json,5206,2026-04-30 19:45:24,0,0,0,1,0,front_002_full,,1
output/codex_reports/front_002_full_pose020_hybrid/pipeline_manifest.json,output,output/codex_reports/front_002_full_pose020_hybrid,pipeline_manifest.json,.json,11251,2026-04-30 19:45:23,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/pose_behavior_fusion_yolo11x.mp4,output,output/codex_reports/front_002_full_pose020_hybrid,pose_behavior_fusion_yolo11x.mp4,.mp4,2641631,2026-04-30 13:57:57,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/pose_behavior_fusion_yolo11x_preview.jpg,output,output/codex_reports/front_002_full_pose020_hybrid,pose_behavior_fusion_yolo11x_preview.jpg,.jpg,130952,2026-04-30 13:57:56,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/pose_behavior_video.report.json,output,output/codex_reports/front_002_full_pose020_hybrid,pose_behavior_video.report.json,.json,1873,2026-04-30 13:57:57,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/pose_demo_yolo11x.mp4,output,output/codex_reports/front_002_full_pose020_hybrid,pose_demo_yolo11x.mp4,.mp4,3255210,2026-04-30 13:56:57,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/pose_keypoints_behavior_compat.jsonl,output,output/codex_reports/front_002_full_pose020_hybrid,pose_keypoints_behavior_compat.jsonl,.jsonl,10456084,2026-04-30 13:57:55,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/pose_keypoints_v2.jsonl,output,output/codex_reports/front_002_full_pose020_hybrid,pose_keypoints_v2.jsonl,.jsonl,4917374,2026-04-30 13:57:13,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/pose_tracks_behavior_compat.jsonl,output,output/codex_reports/front_002_full_pose020_hybrid,pose_tracks_behavior_compat.jsonl,.jsonl,10456084,2026-04-30 13:57:55,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/pose_tracks_behavior_compat_uq.jsonl,output,output/codex_reports/front_002_full_pose020_hybrid,pose_tracks_behavior_compat_uq.jsonl,.jsonl,869477,2026-04-30 13:57:55,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/pose_tracks_smooth.jsonl,output,output/codex_reports/front_002_full_pose020_hybrid,pose_tracks_smooth.jsonl,.jsonl,4849480,2026-04-30 13:57:14,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/pose_tracks_smooth_uq.jsonl,output,output/codex_reports/front_002_full_pose020_hybrid,pose_tracks_smooth_uq.jsonl,.jsonl,916367,2026-04-30 13:57:15,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/student_id_map.json,output,output/codex_reports/front_002_full_pose020_hybrid,student_id_map.json,.json,1317,2026-04-30 14:00:31,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/student_tracks.jsonl,output,output/codex_reports/front_002_full_pose020_hybrid,student_tracks.jsonl,.jsonl,6010253,2026-04-30 13:57:55,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/student_tracks.report.json,output,output/codex_reports/front_002_full_pose020_hybrid,student_tracks.report.json,.json,1848,2026-04-30 13:57:55,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/timeline_chart.json,output,output/codex_reports/front_002_full_pose020_hybrid,timeline_chart.json,.json,8648,2026-04-30 14:00:31,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/timeline_chart.png,output,output/codex_reports/front_002_full_pose020_hybrid,timeline_chart.png,.png,174257,2026-04-30 14:00:31,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/timeline_students.csv,output,output/codex_reports/front_002_full_pose020_hybrid,timeline_students.csv,.csv,1418,2026-04-30 14:00:31,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/timeline_viz.json,output,output/codex_reports/front_002_full_pose020_hybrid,timeline_viz.json,.json,8648,2026-04-30 14:00:31,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/transcript.jsonl,output,output/codex_reports/front_002_full_pose020_hybrid,transcript.jsonl,.jsonl,1414,2026-04-30 13:58:11,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/verified_events.jsonl,output,output/codex_reports/front_002_full_pose020_hybrid,verified_events.jsonl,.jsonl,6894,2026-04-30 14:00:24,0,0,0,1,0,front_002_full,,1
output/codex_reports/front_002_full_pose020_hybrid/verifier_calibration_report.json,output,output/codex_reports/front_002_full_pose020_hybrid,verifier_calibration_report.json,.json,5105,2026-04-30 14:00:29,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/verifier_eval_report.json,output,output/codex_reports/front_002_full_pose020_hybrid,verifier_eval_report.json,.json,6529,2026-04-30 14:00:26,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/verifier_reliability_diagram.svg,output,output/codex_reports/front_002_full_pose020_hybrid,verifier_reliability_diagram.svg,.svg,5167,2026-04-30 14:00:29,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_full_pose020_hybrid/verifier_samples_train.jsonl,output,output/codex_reports/front_002_full_pose020_hybrid,verifier_samples_train.jsonl,.jsonl,11248,2026-04-30 19:45:23,0,0,0,1,0,front_002_full,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/002.jsonl,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,002.jsonl,.jsonl,5817099,2026-04-30 14:32:45,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/actions.behavior.jsonl,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,actions.behavior.jsonl,.jsonl,13697,2026-04-30 14:33:35,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/actions.behavior.semantic.jsonl,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,actions.behavior.semantic.jsonl,.jsonl,20645,2026-04-30 14:33:40,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/actions.behavior.semantic.report.json,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,actions.behavior.semantic.report.json,.json,550,2026-04-30 14:33:40,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/actions.behavior_aug.jsonl,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,actions.behavior_aug.jsonl,.jsonl,25046,2026-04-30 14:35:49,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/actions.fusion_v2.jsonl,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,actions.fusion_v2.jsonl,.jsonl,100695,2026-04-30 14:35:49,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/actions.fusion_v2.report.json,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,actions.fusion_v2.report.json,.json,842,2026-04-30 14:35:49,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/actions.jsonl,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,actions.jsonl,.jsonl,25216,2026-04-30 14:33:15,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/actions.raw.jsonl,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,actions.raw.jsonl,.jsonl,12832,2026-04-30 14:33:14,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/align_multimodal.json,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,align_multimodal.json,.json,36446,2026-04-30 14:36:00,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/asr_audio_16k.wav,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,asr_audio_16k.wav,.wav,243790,2026-04-30 14:35:54,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/asr_quality_report.json,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,asr_quality_report.json,.json,944,2026-04-30 14:35:59,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/behavior_det.jsonl,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,behavior_det.jsonl,.jsonl,1227745,2026-04-30 14:33:35,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/behavior_det.semantic.jsonl,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,behavior_det.semantic.jsonl,.jsonl,3098507,2026-04-30 14:33:36,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/behavior_det.semantic.report.json,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,behavior_det.semantic.report.json,.json,737,2026-04-30 14:33:36,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/behavior_unmatched.jsonl,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,behavior_unmatched.jsonl,.jsonl,2149970,2026-04-30 14:33:39,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/embeddings.pkl,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,embeddings.pkl,.pkl,5,2026-04-30 14:33:14,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/event_queries.fusion_v2.jsonl,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,event_queries.fusion_v2.jsonl,.jsonl,1984,2026-04-30 14:36:00,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/event_queries.fusion_v2.report.json,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,event_queries.fusion_v2.report.json,.json,826,2026-04-30 14:36:00,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/event_queries.jsonl,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,event_queries.jsonl,.jsonl,1984,2026-04-30 14:36:00,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/event_queries.visual_fallback.jsonl,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,event_queries.visual_fallback.jsonl,.jsonl,0,2026-04-30 14:36:00,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/fusion_contract_report.json,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,fusion_contract_report.json,.json,2848,2026-04-30 14:36:09,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/objects.jsonl,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,objects.jsonl,.jsonl,343643,2026-04-30 14:33:08,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/objects.semantic.jsonl,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,objects.semantic.jsonl,.jsonl,607186,2026-04-30 14:33:09,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/objects.semantic.report.json,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,objects.semantic.report.json,.json,440,2026-04-30 14:33:09,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/per_person_sequences.json,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,per_person_sequences.json,.json,84670,2026-04-30 14:36:02,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/pipeline_contract_v2_report.json,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,pipeline_contract_v2_report.json,.json,5405,2026-04-30 14:38:59,0,0,0,1,0,front_002_rear,,1
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/pipeline_manifest.json,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,pipeline_manifest.json,.json,12297,2026-04-30 14:38:59,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/pose_behavior_fusion_yolo11x.mp4,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,pose_behavior_fusion_yolo11x.mp4,.mp4,2727080,2026-04-30 14:33:42,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/pose_behavior_fusion_yolo11x_preview.jpg,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,pose_behavior_fusion_yolo11x_preview.jpg,.jpg,128977,2026-04-30 14:33:41,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/pose_behavior_video.report.json,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,pose_behavior_video.report.json,.json,1937,2026-04-30 14:33:42,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/pose_demo_yolo11x.mp4,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,pose_demo_yolo11x.mp4,.mp4,3255210,2026-04-30 14:32:00,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/pose_keypoints_behavior_compat.jsonl,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,pose_keypoints_behavior_compat.jsonl,.jsonl,12711765,2026-04-30 14:33:40,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/pose_keypoints_v2.jsonl,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,pose_keypoints_v2.jsonl,.jsonl,6227743,2026-04-30 14:32:43,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/pose_tracks_behavior_compat.jsonl,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,pose_tracks_behavior_compat.jsonl,.jsonl,12711765,2026-04-30 14:33:40,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/pose_tracks_behavior_compat_uq.jsonl,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,pose_tracks_behavior_compat_uq.jsonl,.jsonl,1038703,2026-04-30 14:33:40,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/pose_tracks_smooth.jsonl,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,pose_tracks_smooth.jsonl,.jsonl,5817099,2026-04-30 14:32:45,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/pose_tracks_smooth_uq.jsonl,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,pose_tracks_smooth_uq.jsonl,.jsonl,1108672,2026-04-30 14:32:45,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/rear_row_behavior_diagnostics.json,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,rear_row_behavior_diagnostics.json,.json,31123,2026-04-30 14:33:35,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/rear_row_compare_contact_sheet.jpg,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,rear_row_compare_contact_sheet.jpg,.jpg,1684215,2026-04-30 14:35:49,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/rear_row_compare_contact_sheet.report.json,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,rear_row_compare_contact_sheet.report.json,.json,511,2026-04-30 14:35:49,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/rear_row_pose_diagnostics.json,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,rear_row_pose_diagnostics.json,.json,31061,2026-04-30 14:32:43,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/student_id_map.json,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,student_id_map.json,.json,1512,2026-04-30 14:36:09,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/student_tracks.jsonl,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,student_tracks.jsonl,.jsonl,7378917,2026-04-30 14:33:39,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/student_tracks.report.json,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,student_tracks.report.json,.json,1890,2026-04-30 14:33:40,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/timeline_chart.json,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,timeline_chart.json,.json,9403,2026-04-30 14:36:09,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/timeline_chart.png,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,timeline_chart.png,.png,187477,2026-04-30 14:36:09,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/timeline_students.csv,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,timeline_students.csv,.csv,1533,2026-04-30 14:36:09,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/timeline_viz.json,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,timeline_viz.json,.json,9403,2026-04-30 14:36:09,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/transcript.jsonl,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,transcript.jsonl,.jsonl,1414,2026-04-30 14:35:59,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/verified_events.jsonl,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,verified_events.jsonl,.jsonl,6940,2026-04-30 14:36:02,0,0,0,1,0,front_002_rear,,1
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/verifier_calibration_report.json,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,verifier_calibration_report.json,.json,5163,2026-04-30 14:36:08,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/verifier_eval_report.json,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,verifier_eval_report.json,.json,6876,2026-04-30 14:36:05,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/verifier_reliability_diagram.svg,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,verifier_reliability_diagram.svg,.svg,5169,2026-04-30 14:36:08,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_rear_row_sliced_pose020_hybrid/verifier_samples_train.jsonl,output,output/codex_reports/front_002_rear_row_sliced_pose020_hybrid,verifier_samples_train.jsonl,.jsonl,11273,2026-04-30 14:38:59,0,0,0,1,0,front_002_rear,,0
output/codex_reports/front_002_sr_ablation/A10_full_sliced_nvidia_vsr/variant_status.json,output,output/codex_reports/front_002_sr_ablation/A10_full_sliced_nvidia_vsr,variant_status.json,.json,427,2026-04-30 22:20:33,0,0,0,1,0,front_002_sr,A10_full_sliced_nvidia_vsr,0
output/codex_reports/front_002_sr_ablation/A11_full_sliced_maxine_vfx/variant_status.json,output,output/codex_reports/front_002_sr_ablation/A11_full_sliced_maxine_vfx,variant_status.json,.json,427,2026-04-30 22:20:33,0,0,0,1,0,front_002_sr,A11_full_sliced_maxine_vfx,0
output/codex_reports/front_002_sr_ablation/A12_deepstream_reid_placeholder/variant_status.json,output,output/codex_reports/front_002_sr_ablation/A12_deepstream_reid_placeholder,variant_status.json,.json,242,2026-04-30 22:20:33,0,0,0,1,0,front_002_sr,A12_deepstream_reid_placeholder,0
output/codex_reports/front_002_sr_ablation/A2_full_sliced_opencv/002.jsonl,output,output/codex_reports/front_002_sr_ablation/A2_full_sliced_opencv,002.jsonl,.jsonl,5925418,2026-04-30 15:15:55,0,0,0,1,0,front_002_sr,A2_full_sliced_opencv,0
output/codex_reports/front_002_sr_ablation/A2_full_sliced_opencv/actions.behavior.jsonl,output,output/codex_reports/front_002_sr_ablation/A2_full_sliced_opencv,actions.behavior.jsonl,.jsonl,14161,2026-04-30 15:16:44,0,0,0,1,0,front_002_sr,A2_full_sliced_opencv,0
